track_id,type_position,type,position,upper_lower,event_start_s,event_end_s,noisy,fold_conf_1,fold_conf_2,fold_conf_3,fold_conf_4,fold_conf_5,fold_conf_6
38043,HH-S5B-R4E,HH,S5B-R4E,upper,2.07,2.6,0,4,4,test,4,4,4
38044,HH-S5B-R4E,HH,S5B-R4E,upper,1.59,2.2,0,5,5,test,5,5,5
38045,HH-S5B-R4E,HH,S5B-R4E,upper,1.47,2,0,1,1,test,1,1,1
38046,HH-S5B-R4E,HH,S5B-R4E,upper,1.97,2.45,0,2,2,test,2,2,2
38047,HH-S5B-R4E,HH,S5B-R4E,upper,2.3,2.9,0,3,3,test,3,3,3
38048,HH-S5B-R4E,HH,S5B-R4E,upper,2.49,3.06,0,4,4,test,4,4,4
38049,HH-S5B-R4E,HH,S5B-R4E,upper,1.9,2.46,1,5,5,test,5,5,5
38050,HH-S5B-R4E,HH,S5B-R4E,upper,2.41,3,0,1,1,test,1,1,1
38051,HH-S5B-R4E,HH,S5B-R4E,upper,1.88,2.4,0,2,2,test,2,2,2
38052,HH-S5B-R4E,HH,S5B-R4E,upper,2.26,2.8,0,3,3,test,3,3,3
38053,HH-S5B-R4E,HH,S5B-R4E,upper,1.88,2.4,0,4,4,test,4,4,4
38054,HH-S5B-R4E,HH,S5B-R4E,upper,2.57,3.2,1,5,5,test,5,5,5
38055,HH-S5B-R4E,HH,S5B-R4E,upper,2.85,3.4,0,1,1,test,1,1,1
38056,HH-S5B-R4E,HH,S5B-R4E,upper,2.12,2.6,0,2,2,test,2,2,2
38057,HH-S5B-R4E,HH,S5B-R4E,upper,1.39,2,0,3,3,test,3,3,3
38058,HH-S5B-R4E,HH,S5B-R4E,upper,1.22,1.8,0,4,4,test,4,4,4
38059,HH-S5B-R4E,HH,S5B-R4E,upper,1.63,2.2,0,5,5,test,5,5,5
39000,CD-S5B-R4E,CD,S5B-R4E,upper,1.3,2.74,0,1,1,test,1,1,1
39001,CD-S5B-R4E,CD,S5B-R4E,upper,1.06,2.3,0,2,2,test,2,2,2
39002,CD-S5B-R4E,CD,S5B-R4E,upper,0.94,2.24,0,3,3,test,3,3,3
39003,CD-S5B-R4E,CD,S5B-R4E,upper,0.73,1.92,0,4,4,test,4,4,4
39004,CD-S5B-R4E,CD,S5B-R4E,upper,2,3.4,0,5,5,test,5,5,5
39005,CD-S5B-R4E,CD,S5B-R4E,upper,0.54,1.88,0,1,1,test,1,1,1
39006,CD-S5B-R4E,CD,S5B-R4E,upper,1.3,2.48,0,2,2,test,2,2,2
39007,CD-S5B-R4E,CD,S5B-R4E,upper,1.06,2.28,0,3,3,test,3,3,3
39008,CD-S5B-R4E,CD,S5B-R4E,upper,0.5,1.98,0,4,4,test,4,4,4
39009,CD-S5B-R4E,CD,S5B-R4E,upper,0.48,1.7,0,5,5,test,5,5,5
39010,CD-S5B-R4E,CD,S5B-R4E,upper,1.4,2.65,0,1,1,test,1,1,1
39011,CD-S5B-R4E,CD,S5B-R4E,upper,1.14,2.35,0,2,2,test,2,2,2
39012,CD-S5B-R4E,CD,S5B-R4E,upper,1.1,2.38,0,3,3,test,3,3,3
39013,CD-S5B-R4E,CD,S5B-R4E,upper,0.54,1.7,1,4,4,test,4,4,4
39014,CD-S5B-R4E,CD,S5B-R4E,upper,1.72,2.88,0,5,5,test,5,5,5
39015,CD-S5B-R4E,CD,S5B-R4E,upper,1.4,2.7,0,1,1,test,1,1,1
39016,CD-S5B-R4E,CD,S5B-R4E,upper,1.48,2.65,0,2,2,test,2,2,2
39017,CD-S5B-R4E,CD,S5B-R4E,upper,1.12,2.45,0,3,3,test,3,3,3
39018,CD-S5B-R4E,CD,S5B-R4E,upper,0.88,2.25,1,4,4,test,4,4,4
39019,CD-S5B-R4E,CD,S5B-R4E,upper,1.02,2.28,0,5,5,test,5,5,5
39020,CD-S5B-R4E,CD,S5B-R4E,upper,1.2,2.64,0,1,1,test,1,1,1
39021,CD-S5B-R4E,CD,S5B-R4E,upper,2.36,3.75,0,2,2,test,2,2,2
39022,CD-S5B-R4E,CD,S5B-R4E,upper,1.4,2.66,0,3,3,test,3,3,3
39023,CD-S5B-R4E,CD,S5B-R4E,upper,0.4,1.8,0,4,4,test,4,4,4
39024,CD-S5B-R4E,CD,S5B-R4E,upper,1.02,2.4,0,5,5,test,5,5,5
39025,CD-S5B-R4E,CD,S5B-R4E,upper,1.84,3.22,0,1,1,test,1,1,1
39026,CD-S5B-R4E,CD,S5B-R4E,upper,0.36,1.24,1,2,2,test,2,2,2
39027,CD-S5B-R4E,CD,S5B-R4E,upper,1.08,2.3,0,3,3,test,3,3,3
39028,CD-S5B-R4E,CD,S5B-R4E,upper,0.36,1.48,0,4,4,test,4,4,4
39029,CD-S5B-R4E,CD,S5B-R4E,upper,1.3,2.9,0,5,5,test,5,5,5
39030,CD-S5B-R4E,CD,S5B-R4E,upper,1.72,3.2,0,1,1,test,1,1,1
39031,CD-S5B-R4E,CD,S5B-R4E,upper,1.42,2.76,0,2,2,test,2,2,2
39032,CD-S5B-R4E,CD,S5B-R4E,upper,2.34,3.5,0,3,3,test,3,3,3
39033,CD-S5B-R4E,CD,S5B-R4E,upper,1.05,2.18,0,4,4,test,4,4,4
39034,CD-S5B-R4E,CD,S5B-R4E,upper,0.88,2.28,0,5,5,test,5,5,5
39035,CD-S5B-R4E,CD,S5B-R4E,upper,1.18,2.6,0,1,1,test,1,1,1
39036,CD-S5B-R4E,CD,S5B-R4E,upper,0.5,1.75,1,2,2,test,2,2,2
39037,CD-S5B-R4E,CD,S5B-R4E,upper,1.2,2.46,0,3,3,test,3,3,3
39038,CD-S5B-R4E,CD,S5B-R4E,upper,1.35,2.75,0,4,4,test,4,4,4
39039,CD-S5B-R4E,CD,S5B-R4E,upper,1,2.6,0,5,5,test,5,5,5
39040,CD-S5B-R4E,CD,S5B-R4E,upper,1.12,2.42,1,1,1,test,1,1,1
39041,CD-S5B-R4E,CD,S5B-R4E,upper,1.68,3.04,0,2,2,test,2,2,2
39042,CD-S5B-R4E,CD,S5B-R4E,upper,0.39,1.39,0,3,3,test,3,3,3
39043,CD-S5B-R4E,CD,S5B-R4E,upper,0.74,2.1,0,4,4,test,4,4,4
39044,CD-S5B-R4E,CD,S5B-R4E,upper,1,2.55,0,5,5,test,5,5,5
39045,CD-S5B-R4E,CD,S5B-R4E,upper,1.63,3.22,0,1,1,test,1,1,1
39046,CD-S5B-R4E,CD,S5B-R4E,upper,1.33,2.85,0,2,2,test,2,2,2
39047,CD-S5B-R4E,CD,S5B-R4E,upper,1.18,2.65,0,3,3,test,3,3,3
39048,CD-S5B-R4E,CD,S5B-R4E,upper,0.96,2.42,1,4,4,test,4,4,4
39049,CD-S5B-R4E,CD,S5B-R4E,upper,1.5,2.9,0,5,5,test,5,5,5
39050,CD-S5B-R4E,CD,S5B-R4E,upper,1.44,2.78,0,1,1,test,1,1,1
39051,CD-S5B-R4E,CD,S5B-R4E,upper,0.62,2.05,0,2,2,test,2,2,2
39052,CD-S5B-R4E,CD,S5B-R4E,upper,0.82,2.18,0,3,3,test,3,3,3
39053,CD-S5B-R4E,CD,S5B-R4E,upper,0.5,1.8,0,4,4,test,4,4,4
39054,CD-S5B-R4E,CD,S5B-R4E,upper,1.32,2.8,0,5,5,test,5,5,5
39055,CD-S5B-R4E,CD,S5B-R4E,upper,1.48,2.8,0,1,1,test,1,1,1
39056,CD-S5B-R4E,CD,S5B-R4E,upper,1.88,3.35,0,2,2,test,2,2,2
39057,CD-S5B-R4E,CD,S5B-R4E,upper,1.35,2.55,0,3,3,test,3,3,3
39058,CD-S5B-R4E,CD,S5B-R4E,upper,1.34,2.84,0,4,4,test,4,4,4
39059,CD-S5B-R4E,CD,S5B-R4E,upper,1.2,2.62,1,5,5,test,5,5,5
40000,MB-S5C-R4E,MB,S5C-R4E,upper,1.74,2.26,0,1,1,1,test,1,1
40001,MB-S5C-R4E,MB,S5C-R4E,upper,2.21,2.8,1,2,2,2,test,2,2
40002,MB-S5C-R4E,MB,S5C-R4E,upper,1.66,2.18,0,3,3,3,test,3,3
40003,MB-S5C-R4E,MB,S5C-R4E,upper,1.24,1.76,1,4,4,4,test,4,4
40004,MB-S5C-R4E,MB,S5C-R4E,upper,1.22,1.78,1,5,5,5,test,5,5
40005,MB-S5C-R4E,MB,S5C-R4E,upper,1.8,2.36,0,1,1,1,test,1,1
40006,MB-S5C-R4E,MB,S5C-R4E,upper,1.43,2.05,1,2,2,2,test,2,2
40007,MB-S5C-R4E,MB,S5C-R4E,upper,1.8,2.34,0,3,3,3,test,3,3
40008,MB-S5C-R4E,MB,S5C-R4E,upper,1.34,1.86,0,4,4,4,test,4,4
40009,MB-S5C-R4E,MB,S5C-R4E,upper,2.72,3.26,0,5,5,5,test,5,5
40010,MB-S5C-R4E,MB,S5C-R4E,upper,1.88,2.35,0,1,1,1,test,1,1
40011,MB-S5C-R4E,MB,S5C-R4E,upper,1.24,1.85,1,2,2,2,test,2,2
40012,MB-S5C-R4E,MB,S5C-R4E,upper,1.34,1.92,0,3,3,3,test,3,3
40013,MB-S5C-R4E,MB,S5C-R4E,upper,1.73,2.38,0,4,4,4,test,4,4
40014,MB-S5C-R4E,MB,S5C-R4E,upper,1.64,2.2,0,5,5,5,test,5,5
40015,MB-S5C-R4E,MB,S5C-R4E,upper,0.8,1.42,1,1,1,1,test,1,1
40016,MB-S5C-R4E,MB,S5C-R4E,upper,2.08,2.64,0,2,2,2,test,2,2
40017,MB-S5C-R4E,MB,S5C-R4E,upper,1.34,1.88,0,3,3,3,test,3,3
40018,MB-S5C-R4E,MB,S5C-R4E,upper,1.65,2.15,1,4,4,4,test,4,4
40019,MB-S5C-R4E,MB,S5C-R4E,upper,1.8,2.38,0,5,5,5,test,5,5
40020,MB-S5C-R4E,MB,S5C-R4E,upper,1.37,1.9,0,1,1,1,test,1,1
40021,MB-S5C-R4E,MB,S5C-R4E,upper,0.36,0.94,0,2,2,2,test,2,2
40022,MB-S5C-R4E,MB,S5C-R4E,upper,0.88,1.4,0,3,3,3,test,3,3
40023,MB-S5C-R4E,MB,S5C-R4E,upper,1.54,2.05,0,4,4,4,test,4,4
40024,MB-S5C-R4E,MB,S5C-R4E,upper,1.49,2,0,5,5,5,test,5,5
40025,MB-S5C-R4E,MB,S5C-R4E,upper,1.34,1.9,0,1,1,1,test,1,1
40026,MB-S5C-R4E,MB,S5C-R4E,upper,1.72,2.22,0,2,2,2,test,2,2
40027,MB-S5C-R4E,MB,S5C-R4E,upper,1.99,2.5,0,3,3,3,test,3,3
40028,MB-S5C-R4E,MB,S5C-R4E,upper,1.58,2.16,0,4,4,4,test,4,4
40029,MB-S5C-R4E,MB,S5C-R4E,upper,1.44,1.98,0,5,5,5,test,5,5
40030,MB-S5C-R4E,MB,S5C-R4E,upper,1.14,1.68,0,1,1,1,test,1,1
40031,MB-S5C-R4E,MB,S5C-R4E,upper,1.14,1.8,0,2,2,2,test,2,2
40032,MB-S5C-R4E,MB,S5C-R4E,upper,1.48,2,0,3,3,3,test,3,3
40033,MB-S5C-R4E,MB,S5C-R4E,upper,1.59,2.16,0,4,4,4,test,4,4
40034,MB-S5C-R4E,MB,S5C-R4E,upper,1.42,2,0,5,5,5,test,5,5
40035,MB-S5C-R4E,MB,S5C-R4E,upper,1.61,2.16,1,1,1,1,test,1,1
40036,MB-S5C-R4E,MB,S5C-R4E,upper,1.23,1.74,1,2,2,2,test,2,2
40037,MB-S5C-R4E,MB,S5C-R4E,upper,1.73,2.4,0,3,3,3,test,3,3
40038,MB-S5C-R4E,MB,S5C-R4E,upper,0.7,1.22,0,4,4,4,test,4,4
40039,MB-S5C-R4E,MB,S5C-R4E,upper,0.98,1.5,0,5,5,5,test,5,5
40040,MB-S5C-R4E,MB,S5C-R4E,upper,0.97,1.55,0,1,1,1,test,1,1
40041,MB-S5C-R4E,MB,S5C-R4E,upper,1.1,1.66,0,2,2,2,test,2,2
40042,MB-S5C-R4E,MB,S5C-R4E,upper,1.13,1.7,0,3,3,3,test,3,3
40043,MB-S5C-R4E,MB,S5C-R4E,upper,1.7,2.36,0,4,4,4,test,4,4
40044,MB-S5C-R4E,MB,S5C-R4E,upper,1.63,2.24,0,5,5,5,test,5,5
40045,MB-S5C-R4E,MB,S5C-R4E,upper,0.74,1.38,0,1,1,1,test,1,1
40046,MB-S5C-R4E,MB,S5C-R4E,upper,0.42,1,0,2,2,2,test,2,2
40047,MB-S5C-R4E,MB,S5C-R4E,upper,0.74,1.54,0,3,3,3,test,3,3
40048,MB-S5C-R4E,MB,S5C-R4E,upper,1.13,1.62,0,4,4,4,test,4,4
40049,MB-S5C-R4E,MB,S5C-R4E,upper,1.12,1.66,0,5,5,5,test,5,5
40050,MB-S5C-R4E,MB,S5C-R4E,upper,1.71,2.25,0,1,1,1,test,1,1
40051,MB-S5C-R4E,MB,S5C-R4E,upper,1.52,2.06,0,2,2,2,test,2,2
40052,MB-S5C-R4E,MB,S5C-R4E,upper,1.32,1.9,0,3,3,3,test,3,3
40053,MB-S5C-R4E,MB,S5C-R4E,upper,1.05,1.6,0,4,4,4,test,4,4
40054,MB-S5C-R4E,MB,S5C-R4E,upper,2.2,2.8,0,5,5,5,test,5,5
40055,MB-S5C-R4E,MB,S5C-R4E,upper,1.79,2.35,0,1,1,1,test,1,1
40056,MB-S5C-R4E,MB,S5C-R4E,upper,0.98,1.58,0,2,2,2,test,2,2
40057,MB-S5C-R4E,MB,S5C-R4E,upper,0.64,1.22,0,3,3,3,test,3,3
40058,MB-S5C-R4E,MB,S5C-R4E,upper,1.9,2.6,0,4,4,4,test,4,4
40059,MB-S5C-R4E,MB,S5C-R4E,upper,1.56,2.12,0,5,5,5,test,5,5
41000,HD-S5C-R4E,HD,S5C-R4E,upper,2.22,2.85,0,1,1,1,test,1,1
41001,HD-S5C-R4E,HD,S5C-R4E,upper,1.45,2.2,0,2,2,2,test,2,2
41002,HD-S5C-R4E,HD,S5C-R4E,upper,2.1,2.78,0,3,3,3,test,3,3
41003,HD-S5C-R4E,HD,S5C-R4E,upper,2.58,3.14,1,4,4,4,test,4,4
41004,HD-S5C-R4E,HD,S5C-R4E,upper,1.7,2.4,0,5,5,5,test,5,5
41005,HD-S5C-R4E,HD,S5C-R4E,upper,1.63,2.25,0,1,1,1,test,1,1
41006,HD-S5C-R4E,HD,S5C-R4E,upper,3.13,3.8,0,2,2,2,test,2,2
41007,HD-S5C-R4E,HD,S5C-R4E,upper,1.37,2.2,0,3,3,3,test,3,3
41008,HD-S5C-R4E,HD,S5C-R4E,upper,4.02,4.72,0,4,4,4,test,4,4
41009,HD-S5C-R4E,HD,S5C-R4E,upper,1.57,2.26,0,5,5,5,test,5,5
41010,HD-S5C-R4E,HD,S5C-R4E,upper,1.12,1.68,0,1,1,1,test,1,1
41011,HD-S5C-R4E,HD,S5C-R4E,upper,3.5,4.2,0,2,2,2,test,2,2
41012,HD-S5C-R4E,HD,S5C-R4E,upper,2.38,2.92,0,3,3,3,test,3,3
41013,HD-S5C-R4E,HD,S5C-R4E,upper,2.3,2.88,0,4,4,4,test,4,4
41014,HD-S5C-R4E,HD,S5C-R4E,upper,3,3.65,0,5,5,5,test,5,5
41015,HD-S5C-R4E,HD,S5C-R4E,upper,1.74,2.42,1,1,1,1,test,1,1
41016,HD-S5C-R4E,HD,S5C-R4E,upper,1.66,2.16,1,2,2,2,test,2,2
41017,HD-S5C-R4E,HD,S5C-R4E,upper,2.48,3.1,0,3,3,3,test,3,3
41018,HD-S5C-R4E,HD,S5C-R4E,upper,1.92,2.6,1,4,4,4,test,4,4
41019,HD-S5C-R4E,HD,S5C-R4E,upper,2.67,3.16,1,5,5,5,test,5,5
41020,HD-S5C-R4E,HD,S5C-R4E,upper,1.31,1.92,0,1,1,1,test,1,1
41021,HD-S5C-R4E,HD,S5C-R4E,upper,1.66,2.4,0,2,2,2,test,2,2
41022,HD-S5C-R4E,HD,S5C-R4E,upper,3,3.6,1,3,3,3,test,3,3
41023,HD-S5C-R4E,HD,S5C-R4E,upper,1.92,2.6,1,4,4,4,test,4,4
41024,HD-S5C-R4E,HD,S5C-R4E,upper,2.14,2.68,0,5,5,5,test,5,5
41025,HD-S5C-R4E,HD,S5C-R4E,upper,2.06,2.66,0,1,1,1,test,1,1
41026,HD-S5C-R4E,HD,S5C-R4E,upper,2.92,4,1,2,2,2,test,2,2
41027,HD-S5C-R4E,HD,S5C-R4E,upper,1.98,2.74,0,3,3,3,test,3,3
41028,HD-S5C-R4E,HD,S5C-R4E,upper,2.06,2.8,0,4,4,4,test,4,4
41029,HD-S5C-R4E,HD,S5C-R4E,upper,1.92,2.62,1,5,5,5,test,5,5
41030,HD-S5C-R4E,HD,S5C-R4E,upper,1.53,2.2,0,1,1,1,test,1,1
41031,HD-S5C-R4E,HD,S5C-R4E,upper,2.14,2.74,0,2,2,2,test,2,2
41032,HD-S5C-R4E,HD,S5C-R4E,upper,1.3,2,0,3,3,3,test,3,3
41033,HD-S5C-R4E,HD,S5C-R4E,upper,2.56,3.2,0,4,4,4,test,4,4
41034,HD-S5C-R4E,HD,S5C-R4E,upper,2.02,2.76,0,5,5,5,test,5,5
41035,HD-S5C-R4E,HD,S5C-R4E,upper,0.76,1.47,1,1,1,1,test,1,1
41036,HD-S5C-R4E,HD,S5C-R4E,upper,2.52,3.2,1,2,2,2,test,2,2
41037,HD-S5C-R4E,HD,S5C-R4E,upper,2.91,3.78,0,3,3,3,test,3,3
41038,HD-S5C-R4E,HD,S5C-R4E,upper,2.51,3.42,0,4,4,4,test,4,4
41039,HD-S5C-R4E,HD,S5C-R4E,upper,3.33,4.1,0,5,5,5,test,5,5
41040,HD-S5C-R4E,HD,S5C-R4E,upper,2.75,3.4,0,1,1,1,test,1,1
41041,HD-S5C-R4E,HD,S5C-R4E,upper,2.64,3.3,0,2,2,2,test,2,2
41042,HD-S5C-R4E,HD,S5C-R4E,upper,2,2.8,0,3,3,3,test,3,3
41043,HD-S5C-R4E,HD,S5C-R4E,upper,2.09,2.8,0,4,4,4,test,4,4
41044,HD-S5C-R4E,HD,S5C-R4E,upper,1.96,2.63,0,5,5,5,test,5,5
41045,HD-S5C-R4E,HD,S5C-R4E,upper,2.97,3.6,0,1,1,1,test,1,1
41046,HD-S5C-R4E,HD,S5C-R4E,upper,2.09,3,1,2,2,2,test,2,2
41047,HD-S5C-R4E,HD,S5C-R4E,upper,1.54,2.24,0,3,3,3,test,3,3
41048,HD-S5C-R4E,HD,S5C-R4E,upper,2.48,3.1,0,4,4,4,test,4,4
41049,HD-S5C-R4E,HD,S5C-R4E,upper,3.2,3.7,1,5,5,5,test,5,5
41050,HD-S5C-R4E,HD,S5C-R4E,upper,1.66,2.4,0,1,1,1,test,1,1
41051,HD-S5C-R4E,HD,S5C-R4E,upper,1.59,2.25,1,2,2,2,test,2,2
41052,HD-S5C-R4E,HD,S5C-R4E,upper,2.45,3.14,1,3,3,3,test,3,3
41053,HD-S5C-R4E,HD,S5C-R4E,upper,1.59,2.35,0,4,4,4,test,4,4
41054,HD-S5C-R4E,HD,S5C-R4E,upper,3.42,4.1,0,5,5,5,test,5,5
41055,HD-S5C-R4E,HD,S5C-R4E,upper,2.82,3.4,1,1,1,1,test,1,1
41056,HD-S5C-R4E,HD,S5C-R4E,upper,2.08,2.72,0,2,2,2,test,2,2
41057,HD-S5C-R4E,HD,S5C-R4E,upper,0.93,1.64,0,3,3,3,test,3,3
41058,HD-S5C-R4E,HD,S5C-R4E,upper,2.99,3.9,0,4,4,4,test,4,4
41059,HD-S5C-R4E,HD,S5C-R4E,upper,0.99,1.6,0,5,5,5,test,5,5
42000,HH-S5C-R4E,HH,S5C-R4E,upper,1.36,1.98,0,1,1,1,test,1,1
42001,HH-S5C-R4E,HH,S5C-R4E,upper,1.65,2.2,0,2,2,2,test,2,2
42002,HH-S5C-R4E,HH,S5C-R4E,upper,1.39,2.02,0,3,3,3,test,3,3
42003,HH-S5C-R4E,HH,S5C-R4E,upper,6.41,6.97,0,4,4,4,test,4,4
42004,HH-S5C-R4E,HH,S5C-R4E,upper,1.54,2.2,0,5,5,5,test,5,5
42005,HH-S5C-R4E,HH,S5C-R4E,upper,2.16,2.6,0,1,1,1,test,1,1
42006,HH-S5C-R4E,HH,S5C-R4E,upper,1.75,2.4,1,2,2,2,test,2,2
42007,HH-S5C-R4E,HH,S5C-R4E,upper,2.17,2.78,0,3,3,3,test,3,3
42008,HH-S5C-R4E,HH,S5C-R4E,upper,1.54,2.14,0,4,4,4,test,4,4
42009,HH-S5C-R4E,HH,S5C-R4E,upper,1.51,2.14,0,5,5,5,test,5,5
42010,HH-S5C-R4E,HH,S5C-R4E,upper,2.34,2.82,0,1,1,1,test,1,1
42011,HH-S5C-R4E,HH,S5C-R4E,upper,1.59,2.2,0,2,2,2,test,2,2
42012,HH-S5C-R4E,HH,S5C-R4E,upper,2.19,2.8,1,3,3,3,test,3,3
42013,HH-S5C-R4E,HH,S5C-R4E,upper,1.3,1.94,0,4,4,4,test,4,4
42014,HH-S5C-R4E,HH,S5C-R4E,upper,1.84,2.4,0,5,5,5,test,5,5
42015,HH-S5C-R4E,HH,S5C-R4E,upper,0.83,1.5,0,1,1,1,test,1,1
42016,HH-S5C-R4E,HH,S5C-R4E,upper,2.66,3.25,0,2,2,2,test,2,2
42017,HH-S5C-R4E,HH,S5C-R4E,upper,2,2.6,0,3,3,3,test,3,3
42018,HH-S5C-R4E,HH,S5C-R4E,upper,1.51,2.2,0,4,4,4,test,4,4
42019,HH-S5C-R4E,HH,S5C-R4E,upper,1.46,2.1,0,5,5,5,test,5,5
42020,HH-S5C-R4E,HH,S5C-R4E,upper,1.75,2.4,0,1,1,1,test,1,1
42021,HH-S5C-R4E,HH,S5C-R4E,upper,1.86,2.42,0,2,2,2,test,2,2
42022,HH-S5C-R4E,HH,S5C-R4E,upper,2.08,2.6,0,3,3,3,test,3,3
42023,HH-S5C-R4E,HH,S5C-R4E,upper,2.02,2.62,0,4,4,4,test,4,4
42024,HH-S5C-R4E,HH,S5C-R4E,upper,1.61,2.28,0,5,5,5,test,5,5
42025,HH-S5C-R4E,HH,S5C-R4E,upper,1.57,2.2,0,1,1,1,test,1,1
42026,HH-S5C-R4E,HH,S5C-R4E,upper,1.68,2.4,0,2,2,2,test,2,2
42027,HH-S5C-R4E,HH,S5C-R4E,upper,0.88,1.5,0,3,3,3,test,3,3
42028,HH-S5C-R4E,HH,S5C-R4E,upper,1.71,2.32,0,4,4,4,test,4,4
42029,HH-S5C-R4E,HH,S5C-R4E,upper,2.34,2.98,0,5,5,5,test,5,5
42030,HH-S5C-R4E,HH,S5C-R4E,upper,1.33,2,0,1,1,1,test,1,1
42031,HH-S5C-R4E,HH,S5C-R4E,upper,1.98,2.54,0,2,2,2,test,2,2
42032,HH-S5C-R4E,HH,S5C-R4E,upper,1.54,2.02,0,3,3,3,test,3,3
42033,HH-S5C-R4E,HH,S5C-R4E,upper,0.73,1.4,0,4,4,4,test,4,4
42034,HH-S5C-R4E,HH,S5C-R4E,upper,1.64,2.2,1,5,5,5,test,5,5
42035,HH-S5C-R4E,HH,S5C-R4E,upper,2.76,3.34,0,1,1,1,test,1,1
42036,HH-S5C-R4E,HH,S5C-R4E,upper,1.24,2,0,2,2,2,test,2,2
42037,HH-S5C-R4E,HH,S5C-R4E,upper,0.97,1.6,0,3,3,3,test,3,3
42038,HH-S5C-R4E,HH,S5C-R4E,upper,2.17,2.8,0,4,4,4,test,4,4
42039,HH-S5C-R4E,HH,S5C-R4E,upper,1.82,2.4,0,5,5,5,test,5,5
42040,HH-S5C-R4E,HH,S5C-R4E,upper,1.38,2,0,1,1,1,test,1,1
42041,HH-S5C-R4E,HH,S5C-R4E,upper,1.27,2,1,2,2,2,test,2,2
42042,HH-S5C-R4E,HH,S5C-R4E,upper,1.59,2.2,0,3,3,3,test,3,3
42043,HH-S5C-R4E,HH,S5C-R4E,upper,1.85,2.4,0,4,4,4,test,4,4
42044,HH-S5C-R4E,HH,S5C-R4E,upper,1.46,2,0,5,5,5,test,5,5
42045,HH-S5C-R4E,HH,S5C-R4E,upper,1.56,2,0,1,1,1,test,1,1
42046,HH-S5C-R4E,HH,S5C-R4E,upper,0.74,1.4,0,2,2,2,test,2,2
42047,HH-S5C-R4E,HH,S5C-R4E,upper,1.23,2,0,3,3,3,test,3,3
42048,HH-S5C-R4E,HH,S5C-R4E,upper,0.9,1.54,0,4,4,4,test,4,4
42049,HH-S5C-R4E,HH,S5C-R4E,upper,0.75,1.3,0,5,5,5,test,5,5
42050,HH-S5C-R4E,HH,S5C-R4E,upper,1.66,2.22,0,1,1,1,test,1,1
42051,HH-S5C-R4E,HH,S5C-R4E,upper,2.25,2.8,0,2,2,2,test,2,2
42052,HH-S5C-R4E,HH,S5C-R4E,upper,1.34,2,0,3,3,3,test,3,3
42053,HH-S5C-R4E,HH,S5C-R4E,upper,1.14,1.8,1,4,4,4,test,4,4
42054,HH-S5C-R4E,HH,S5C-R4E,upper,1.69,2.25,1,5,5,5,test,5,5
42055,HH-S5C-R4E,HH,S5C-R4E,upper,1.02,1.6,0,1,1,1,test,1,1
42056,HH-S5C-R4E,HH,S5C-R4E,upper,0.47,1.2,0,2,2,2,test,2,2
42057,HH-S5C-R4E,HH,S5C-R4E,upper,1.44,2,0,3,3,3,test,3,3
42058,HH-S5C-R4E,HH,S5C-R4E,upper,1.6,2.2,0,4,4,4,test,4,4
42059,HH-S5C-R4E,HH,S5C-R4E,upper,1.8,2.4,0,5,5,5,test,5,5
43000,CD-S5C-R4E,CD,S5C-R4E,upper,1.8,3.43,0,1,1,1,test,1,1
43001,CD-S5C-R4E,CD,S5C-R4E,upper,1.06,2.58,1,2,2,2,test,2,2
43002,CD-S5C-R4E,CD,S5C-R4E,upper,1,2.44,0,3,3,3,test,3,3
43003,CD-S5C-R4E,CD,S5C-R4E,upper,2.1,3.66,0,4,4,4,test,4,4
43004,CD-S5C-R4E,CD,S5C-R4E,upper,1.18,2.54,1,5,5,5,test,5,5
43005,CD-S5C-R4E,CD,S5C-R4E,upper,1.54,3.02,1,1,1,1,test,1,1
43006,CD-S5C-R4E,CD,S5C-R4E,upper,1.7,3.2,0,2,2,2,test,2,2
43007,CD-S5C-R4E,CD,S5C-R4E,upper,0.98,2.42,0,3,3,3,test,3,3
43008,CD-S5C-R4E,CD,S5C-R4E,upper,1.78,2.7,1,4,4,4,test,4,4
43009,CD-S5C-R4E,CD,S5C-R4E,upper,0.98,2.58,0,5,5,5,test,5,5
43010,CD-S5C-R4E,CD,S5C-R4E,upper,0.94,2.4,0,1,1,1,test,1,1
43011,CD-S5C-R4E,CD,S5C-R4E,upper,1.18,2.8,0,2,2,2,test,2,2
43012,CD-S5C-R4E,CD,S5C-R4E,upper,0.66,2.22,1,3,3,3,test,3,3
43013,CD-S5C-R4E,CD,S5C-R4E,upper,0.9,2.54,1,4,4,4,test,4,4
43014,CD-S5C-R4E,CD,S5C-R4E,upper,0.92,2.25,0,5,5,5,test,5,5
43015,CD-S5C-R4E,CD,S5C-R4E,upper,1.42,2.8,0,1,1,1,test,1,1
43016,CD-S5C-R4E,CD,S5C-R4E,upper,1.14,2.38,0,2,2,2,test,2,2
43017,CD-S5C-R4E,CD,S5C-R4E,upper,1.26,2.8,0,3,3,3,test,3,3
43018,CD-S5C-R4E,CD,S5C-R4E,upper,1.42,3,0,4,4,4,test,4,4
43019,CD-S5C-R4E,CD,S5C-R4E,upper,2.04,3.28,0,5,5,5,test,5,5
43020,CD-S5C-R4E,CD,S5C-R4E,upper,1.4,3.08,0,1,1,1,test,1,1
43021,CD-S5C-R4E,CD,S5C-R4E,upper,0.62,2.14,0,2,2,2,test,2,2
