,track-id,building,type,position,type-position,x-pos,y-pos,z-pos,floor,noisy,event-start-s,event-end-s
5117,B-043032.m4a,B,HH,S4E-R2E,HH-S4E-R2E,0,0,3.5,2,UNKNOWN,1.23,
5118,B-043033.m4a,B,HH,S4E-R2E,HH-S4E-R2E,0,0,3.5,2,UNKNOWN,1.39,
5119,B-043034.m4a,B,HH,S4E-R2E,HH-S4E-R2E,0,0,3.5,2,UNKNOWN,1,
5120,B-043035.m4a,B,HH,S4E-R2E,HH-S4E-R2E,0,0,3.5,2,UNKNOWN,1,
5121,B-043036.m4a,B,HH,S4E-R2E,HH-S4E-R2E,0,0,3.5,2,UNKNOWN,1,
5122,B-043037.m4a,B,HH,S4E-R2E,HH-S4E-R2E,0,0,3.5,2,UNKNOWN,1.1,
5123,B-043038.m4a,B,HH,S4E-R2E,HH-S4E-R2E,0,0,3.5,2,UNKNOWN,0.9,
5124,B-043039.m4a,B,HH,S4E-R2E,HH-S4E-R2E,0,0,3.5,2,UNKNOWN,1,
5125,B-043040.m4a,B,HH,S4E-R2E,HH-S4E-R2E,0,0,3.5,2,UNKNOWN,1.03,
5126,B-043041.m4a,B,HH,S4E-R2E,HH-S4E-R2E,0,0,3.5,2,UNKNOWN,1.71,
5127,B-043042.m4a,B,HH,S4E-R2E,HH-S4E-R2E,0,0,3.5,2,UNKNOWN,1.2,
5128,B-043043.m4a,B,HH,S4E-R2E,HH-S4E-R2E,0,0,3.5,2,UNKNOWN,0.75,
5129,B-043044.m4a,B,HH,S4E-R2E,HH-S4E-R2E,0,0,3.5,2,UNKNOWN,1.17,
5130,B-043045.m4a,B,HH,S4E-R2E,HH-S4E-R2E,0,0,3.5,2,UNKNOWN,1.04,
5131,B-043046.m4a,B,HH,S4E-R2E,HH-S4E-R2E,0,0,3.5,2,UNKNOWN,1.19,
5132,B-043047.m4a,B,HH,S4E-R2E,HH-S4E-R2E,0,0,3.5,2,UNKNOWN,1,
5133,B-043048.m4a,B,HH,S4E-R2E,HH-S4E-R2E,0,0,3.5,2,UNKNOWN,1,
5134,B-043049.m4a,B,HH,S4E-R2E,HH-S4E-R2E,0,0,3.5,2,UNKNOWN,1.12,
5135,B-044000.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.48,
5136,B-044001.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.31,
5137,B-044002.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.18,
5138,B-044003.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.41,
5139,B-044004.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.24,
5140,B-044005.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.27,
5141,B-044006.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.4,
5142,B-044007.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.23,
5143,B-044008.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.9,
5144,B-044009.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.7,
5145,B-044010.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.93,
5146,B-044011.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,2.56,
5147,B-044012.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.47,
5148,B-044013.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.3,
5149,B-044014.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.21,
5150,B-044015.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.2,
5151,B-044016.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.83,
5152,B-044017.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.34,
5153,B-044018.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.55,
5154,B-044019.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.94,
5155,B-044020.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.42,
5156,B-044021.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.72,
5157,B-044022.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.25,
5158,B-044023.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.57,
5159,B-044024.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.23,
5160,B-044025.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.04,
5161,B-044026.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.17,
5162,B-044027.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.21,
5163,B-044028.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.62,
5164,B-044029.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.73,
5165,B-044030.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.73,
5166,B-044031.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.95,
5167,B-044032.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,2.52,
5168,B-044033.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.92,
5169,B-044034.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.6,
5170,B-044035.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.31,
5171,B-044036.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.47,
5172,B-044037.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.71,
5173,B-044038.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,2.86,
5174,B-044039.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,2.1,
5175,B-044040.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.39,
5176,B-044041.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.68,
5177,B-044042.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.45,
5178,B-044043.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.23,
5179,B-044044.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.62,
5180,B-044045.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.22,
5181,B-044046.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.55,
5182,B-044047.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.31,
5183,B-044048.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.64,
5184,B-044049.m4a,B,MB,S4D-R2E,MB-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.63,
5185,B-045000.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,0.75,
5186,B-045001.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.05,
5187,B-045002.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,0.85,
5188,B-045003.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,0.8,
5189,B-045004.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,0.98,
5190,B-045005.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.13,
5191,B-045006.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.32,
5192,B-045007.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.12,
5193,B-045008.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,0.69,
5194,B-045009.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.11,
5195,B-045010.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,0.64,
5196,B-045011.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,0.68,
5197,B-045012.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,0.84,
5198,B-045013.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.17,
5199,B-045014.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.15,
5200,B-045015.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.19,
5201,B-045016.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.99,
5202,B-045017.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,0.82,
5203,B-045018.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.12,
5204,B-045019.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,0.93,
5205,B-045020.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.04,
5206,B-045021.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.21,
5207,B-045022.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,0.74,
5208,B-045023.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.43,
5209,B-045024.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1,
5210,B-045025.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.09,
5211,B-045026.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.21,
5212,B-045027.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.07,
5213,B-045028.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.17,
5214,B-045029.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.28,
5215,B-045030.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.21,
5216,B-045031.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.07,
5217,B-045032.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.01,
5218,B-045033.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.01,
5219,B-045034.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.9,
5220,B-045035.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.66,
5221,B-045036.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.07,
5222,B-045037.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.11,
5223,B-045038.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.17,
5224,B-045039.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,0.93,
5225,B-045040.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.17,
5226,B-045041.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.19,
5227,B-045042.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.11,
5228,B-045043.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.38,
5229,B-045044.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.04,
5230,B-045045.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.22,
5231,B-045046.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,0.73,
5232,B-045047.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.09,
5233,B-045048.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.21,
5234,B-045049.m4a,B,HH,S4D-R2E,HH-S4D-R2E,-1.1,0,3.5,2,UNKNOWN,1.28,
5235,B-046000.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,2.44,
5236,B-046001.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.44,
5237,B-046002.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.82,
5238,B-046003.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.73,
5239,B-046004.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.89,
5240,B-046005.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,2.16,
5241,B-046006.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.33,
5242,B-046007.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.64,
5243,B-046008.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.66,
5244,B-046009.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,2.47,
5245,B-046010.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,3.26,
5246,B-046011.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.9,
5247,B-046012.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.76,
5248,B-046013.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.47,
5249,B-046014.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.77,
5250,B-046015.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.9,
5251,B-046016.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.07,
5252,B-046017.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.87,
5253,B-046018.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,2.34,
5254,B-046019.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.92,
5255,B-046020.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,2.01,
5256,B-046021.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,2.37,
5257,B-046022.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.66,
5258,B-046023.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,2.01,
5259,B-046024.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,2.2,
5260,B-046025.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.38,
5261,B-046026.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.97,
5262,B-046027.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,2.19,
5263,B-046028.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.77,
5264,B-046029.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.89,
5265,B-046030.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.58,
5266,B-046031.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.64,
5267,B-046032.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.94,
5268,B-046033.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,2.25,
5269,B-046034.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.74,
5270,B-046035.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,2.18,
5271,B-046036.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.86,
5272,B-046037.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,2.54,
5273,B-046038.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,2.46,
5274,B-046039.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,2.06,
5275,B-046040.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.78,
5276,B-046041.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.93,
5277,B-046042.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.42,
5278,B-046043.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.71,
5279,B-046044.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.6,
5280,B-046045.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.79,
5281,B-046046.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.7,
5282,B-046047.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,2,
5283,B-046048.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.79,
5284,B-046049.m4a,B,MB,S4C-R2E,MB-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.59,
5285,B-047000.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,0.99,
5286,B-047001.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,3.1,
5287,B-047002.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,0.97,
5288,B-047003.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.44,
5289,B-047004.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.01,
5290,B-047005.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.09,
5291,B-047006.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.09,
5292,B-047007.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.03,
5293,B-047008.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.86,
5294,B-047009.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.14,
5295,B-047010.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.24,
5296,B-047011.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.25,
5297,B-047012.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,0.77,
5298,B-047013.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.27,
5299,B-047014.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.24,
5300,B-047015.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.24,
5301,B-047016.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.36,
5302,B-047017.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.15,
5303,B-047018.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.62,
5304,B-047019.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.2,
5305,B-047020.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,0.51,
5306,B-047021.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.12,
5307,B-047022.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.35,
5308,B-047023.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,0.96,
5309,B-047024.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1,
5310,B-047025.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1,
5311,B-047026.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1,
5312,B-047027.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.3,
5313,B-047028.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.15,
5314,B-047029.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.4,
5315,B-047030.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1,
5316,B-047031.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.22,
5317,B-047032.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.29,
5318,B-047033.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.18,
5319,B-047034.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.07,
5320,B-047035.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.6,
5321,B-047036.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.36,
5322,B-047037.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.01,
5323,B-047038.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.32,
5324,B-047039.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.09,
5325,B-047040.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.68,
5326,B-047041.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.42,
5327,B-047042.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.11,
5328,B-047043.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.23,
5329,B-047044.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.16,
5330,B-047045.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.37,
5331,B-047046.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.2,
5332,B-047047.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.37,
5333,B-047048.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.27,
5334,B-047049.m4a,B,HH,S4C-R2E,HH-S4C-R2E,-3,0,3.5,2,UNKNOWN,1.11,
5335,C-000000.m4a,C,MB,S4A-R5E,MB-S4A-R5E,-1.65,1.55,-4,-1,0,1.82,2.31
5336,C-000001.m4a,C,MB,S4A-R5E,MB-S4A-R5E,-1.65,1.55,-4,-1,0,1.58,2
5337,C-000002.m4a,C,MB,S4A-R5E,MB-S4A-R5E,-1.65,1.55,-4,-1,0,2.39,2.9
5338,C-000003.m4a,C,MB,S4A-R5E,MB-S4A-R5E,-1.65,1.55,-4,-1,0,2,2.76
5339,C-000004.m4a,C,MB,S4A-R5E,MB-S4A-R5E,-1.65,1.55,-4,-1,0,1.74,2.21
5340,C-000005.m4a,C,MB,S4A-R5E,MB-S4A-R5E,-1.65,1.55,-4,-1,0,1.45,1.93
5341,C-000006.m4a,C,MB,S4A-R5E,MB-S4A-R5E,-1.65,1.55,-4,-1,0,1.76,2.2
5342,C-000007.m4a,C,MB,S4A-R5E,MB-S4A-R5E,-1.65,1.55,-4,-1,0,2.27,2.72
5343,C-000008.m4a,C,MB,S4A-R5E,MB-S4A-R5E,-1.65,1.55,-4,-1,0,1.78,2.36
5344,C-000009.m4a,C,MB,S4A-R5E,MB-S4A-R5E,-1.65,1.55,-4,-1,0,1.81,2.2
5345,C-000010.m4a,C,MB,S4A-R5E,MB-S4A-R5E,-1.65,1.55,-4,-1,0,2.02,2.5
